date,retailer_id,district,tier,primary_crop,avg_monthly_sales_inr,credit_score,days_since_visit,recent_rain_7d_mm,recent_humidity_pct,pest_pressure_14d,label_order_next_7d
2026-04-08,R0083,Chittoor,A,cotton,288866,90,3,29.9,60.3,0,0
2026-04-09,R0083,Chittoor,A,cotton,288866,90,4,31.9,60.5,0,0
2026-04-10,R0083,Chittoor,A,cotton,288866,90,5,31.9,59.7,0,0
2026-04-11,R0083,Chittoor,A,cotton,288866,90,6,31.4,59.2,0,0
2026-04-12,R0083,Chittoor,A,cotton,288866,90,7,31.4,58.8,0,0
2026-04-13,R0083,Chittoor,A,cotton,288866,90,8,31.4,58.6,0,0
2026-04-14,R0083,Chittoor,A,cotton,288866,90,9,2.7,58.1,0,0
2026-04-15,R0083,Chittoor,A,cotton,288866,90,10,2.7,60.3,0,0
2026-04-16,R0083,Chittoor,A,cotton,288866,90,11,0.7,58.7,0,1
2026-04-17,R0083,Chittoor,A,cotton,288866,90,12,0.7,60.5,0,1
2026-04-18,R0083,Chittoor,A,cotton,288866,90,13,0.0,62.3,0,1
2026-04-19,R0083,Chittoor,A,cotton,288866,90,14,0.0,61.1,0,1
2026-04-20,R0083,Chittoor,A,cotton,288866,90,15,0.0,62.7,0,1
2026-04-21,R0083,Chittoor,A,cotton,288866,90,16,0.0,62.1,0,1
2026-04-22,R0083,Chittoor,A,cotton,288866,90,17,8.8,60.2,0,1
2026-04-23,R0083,Chittoor,A,cotton,288866,90,0,8.8,62.3,0,0
2026-04-24,R0083,Chittoor,A,cotton,288866,90,1,8.8,63.3,0,0
2026-04-25,R0083,Chittoor,A,cotton,288866,90,2,8.8,62.2,0,0
2026-04-26,R0083,Chittoor,A,cotton,288866,90,3,8.8,62.9,0,0
2026-04-27,R0083,Chittoor,A,cotton,288866,90,4,8.8,63.1,0,0
2026-04-28,R0083,Chittoor,A,cotton,288866,90,5,8.8,62.6,0,0
2026-04-29,R0083,Chittoor,A,cotton,288866,90,6,3.5,64.2,0,0
2026-04-30,R0083,Chittoor,A,cotton,288866,90,7,8.9,64.4,0,0
2026-05-01,R0083,Chittoor,A,cotton,288866,90,8,8.9,62.9,0,0
2026-05-02,R0083,Chittoor,A,cotton,288866,90,9,8.9,62.7,0,0
2026-05-03,R0083,Chittoor,A,cotton,288866,90,10,8.9,64.5,0,0
2026-05-04,R0083,Chittoor,A,cotton,288866,90,11,8.9,64.0,0,0
2026-05-05,R0083,Chittoor,A,cotton,288866,90,12,8.9,64.5,0,0
2026-05-06,R0083,Chittoor,A,cotton,288866,90,13,5.4,62.7,0,0
2026-05-07,R0083,Chittoor,A,cotton,288866,90,14,0.0,61.0,0,1
2026-05-08,R0083,Chittoor,A,cotton,288866,90,15,0.0,61.8,0,1
2026-05-09,R0083,Chittoor,A,cotton,288866,90,16,0.0,61.6,0,1
2026-05-10,R0083,Chittoor,A,cotton,288866,90,17,0.0,60.0,0,1
2026-05-11,R0083,Chittoor,A,cotton,288866,90,18,0.0,60.0,0,1
2026-05-12,R0083,Chittoor,A,cotton,288866,90,19,0.0,60.4,0,1
2026-05-13,R0083,Chittoor,A,cotton,288866,90,20,0.0,63.1,0,1
2026-05-14,R0083,Chittoor,A,cotton,288866,90,0,0.0,65.1,0,0
2026-05-15,R0083,Chittoor,A,cotton,288866,90,1,0.0,65.4,0,0
2026-05-16,R0083,Chittoor,A,cotton,288866,90,2,0.0,66.7,0,0
2026-05-17,R0083,Chittoor,A,cotton,288866,90,3,0.3,69.7,0,0
2026-05-18,R0083,Chittoor,A,cotton,288866,90,0,8.5,70.4,0,0
2026-05-19,R0083,Chittoor,A,cotton,288866,90,1,8.5,70.6,0,0
2026-05-20,R0083,Chittoor,A,cotton,288866,90,2,8.5,68.9,0,0
2026-05-21,R0083,Chittoor,A,cotton,288866,90,3,8.5,68.7,0,0
2026-05-22,R0083,Chittoor,A,cotton,288866,90,4,8.5,67.6,0,0
2026-03-24,R0084,Kadapa,A,cotton,313311,54,4,0.0,66.3,0,0
2026-03-25,R0084,Kadapa,A,cotton,313311,54,5,0.0,67.0,0,0
2026-03-26,R0084,Kadapa,A,cotton,313311,54,6,0.0,69.0,0,0
2026-03-27,R0084,Kadapa,A,cotton,313311,54,7,0.0,69.6,0,0
2026-03-28,R0084,Kadapa,A,cotton,313311,54,8,0.0,71.1,0,0
2026-03-29,R0084,Kadapa,A,cotton,313311,54,9,0.0,70.8,0,0
2026-03-30,R0084,Kadapa,A,cotton,313311,54,10,0.0,69.6,0,0
2026-03-31,R0084,Kadapa,A,cotton,313311,54,11,0.0,71.4,0,0
2026-04-01,R0084,Kadapa,A,cotton,313311,54,12,0.0,70.8,0,0
2026-04-02,R0084,Kadapa,A,cotton,313311,54,13,0.0,70.2,0,0
2026-04-03,R0084,Kadapa,A,cotton,313311,54,14,0.0,68.2,1,0
2026-04-04,R0084,Kadapa,A,cotton,313311,54,15,0.0,68.5,1,0
2026-04-05,R0084,Kadapa,A,cotton,313311,54,16,0.0,68.7,1,0
2026-04-06,R0084,Kadapa,A,cotton,313311,54,17,0.0,69.3,1,0
2026-04-07,R0084,Kadapa,A,cotton,313311,54,18,0.0,65.3,1,0
2026-04-08,R0084,Kadapa,A,cotton,313311,54,19,0.0,65.8,1,0
2026-04-09,R0084,Kadapa,A,cotton,313311,54,20,4.3,65.6,1,0
2026-04-10,R0084,Kadapa,A,cotton,313311,54,21,4.3,66.6,1,0
2026-04-11,R0084,Kadapa,A,cotton,313311,54,22,4.3,66.2,1,0
2026-04-12,R0084,Kadapa,A,cotton,313311,54,23,4.3,66.0,1,1
2026-04-13,R0084,Kadapa,A,cotton,313311,54,24,4.3,65.4,1,1
2026-04-14,R0084,Kadapa,A,cotton,313311,54,25,14.7,68.0,1,1
2026-04-15,R0084,Kadapa,A,cotton,313311,54,26,14.7,69.2,1,1
2026-04-16,R0084,Kadapa,A,cotton,313311,54,27,10.4,69.5,1,1
2026-04-17,R0084,Kadapa,A,cotton,313311,54,28,10.4,69.8,1,1
2026-04-18,R0084,Kadapa,A,cotton,313311,54,29,10.4,70.4,0,1
2026-04-19,R0084,Kadapa,A,cotton,313311,54,0,10.4,71.4,0,0
2026-04-20,R0084,Kadapa,A,cotton,313311,54,1,10.4,72.2,0,0
2026-04-21,R0084,Kadapa,A,cotton,313311,54,2,0.0,73.3,0,0
2026-04-22,R0084,Kadapa,A,cotton,313311,54,3,0.0,71.4,0,0
2026-04-23,R0084,Kadapa,A,cotton,313311,54,4,0.0,71.9,0,0
2026-04-24,R0084,Kadapa,A,cotton,313311,54,5,0.0,72.1,0,0
2026-04-25,R0084,Kadapa,A,cotton,313311,54,6,0.0,72.8,0,0
2026-04-26,R0084,Kadapa,A,cotton,313311,54,7,0.0,72.2,0,0
2026-04-27,R0084,Kadapa,A,cotton,313311,54,8,0.0,72.9,0,1
2026-04-28,R0084,Kadapa,A,cotton,313311,54,9,0.0,70.4,0,1
2026-04-29,R0084,Kadapa,A,cotton,313311,54,10,0.0,71.4,0,1
2026-04-30,R0084,Kadapa,A,cotton,313311,54,11,0.0,71.3,0,1
2026-05-01,R0084,Kadapa,A,cotton,313311,54,12,0.0,72.6,0,1
2026-05-02,R0084,Kadapa,A,cotton,313311,54,13,0.0,74.1,0,1
2026-05-03,R0084,Kadapa,A,cotton,313311,54,14,9.2,74.0,0,1
2026-05-04,R0084,Kadapa,A,cotton,313311,54,0,9.2,73.3,0,0
2026-05-05,R0084,Kadapa,A,cotton,313311,54,1,11.6,75.6,0,0
2026-05-06,R0084,Kadapa,A,cotton,313311,54,2,11.6,73.8,0,0
2026-05-07,R0084,Kadapa,A,cotton,313311,54,3,11.6,75.9,0,0
2026-05-08,R0084,Kadapa,A,cotton,313311,54,4,22.1,74.8,0,0
2026-05-09,R0084,Kadapa,A,cotton,313311,54,5,22.1,72.4,0,0
2026-05-10,R0084,Kadapa,A,cotton,313311,54,6,12.9,73.5,0,0
2026-05-11,R0084,Kadapa,A,cotton,313311,54,7,12.9,73.5,0,0
2026-05-12,R0084,Kadapa,A,cotton,313311,54,8,10.5,72.7,0,0
2026-05-13,R0084,Kadapa,A,cotton,313311,54,9,10.5,74.4,0,0
2026-05-14,R0084,Kadapa,A,cotton,313311,54,10,10.5,73.7,0,0
2026-05-15,R0084,Kadapa,A,cotton,313311,54,11,0.0,74.9,0,0
2026-05-16,R0084,Kadapa,A,cotton,313311,54,12,0.0,76.3,0,0
2026-05-17,R0084,Kadapa,A,cotton,313311,54,13,0.0,76.9,0,0
2026-05-18,R0084,Kadapa,A,cotton,313311,54,14,0.0,77.6,0,0
2026-05-19,R0084,Kadapa,A,cotton,313311,54,15,0.0,78.3,0,0
2026-05-20,R0084,Kadapa,A,cotton,313311,54,16,0.0,81.2,0,0
2026-05-21,R0084,Kadapa,A,cotton,313311,54,17,0.0,80.7,0,0
2026-05-22,R0084,Kadapa,A,cotton,313311,54,18,1.1,80.2,0,0
2026-03-24,R0085,Kadapa,B,cotton,162942,55,36,0.0,66.3,0,0
2026-03-25,R0085,Kadapa,B,cotton,162942,55,0,0.0,67.0,0,0
2026-03-26,R0085,Kadapa,B,cotton,162942,55,1,0.0,69.0,0,0
2026-03-27,R0085,Kadapa,B,cotton,162942,55,2,0.0,69.6,0,0
2026-03-28,R0085,Kadapa,B,cotton,162942,55,3,0.0,71.1,0,0
2026-03-29,R0085,Kadapa,B,cotton,162942,55,4,0.0,70.8,0,0
2026-03-30,R0085,Kadapa,B,cotton,162942,55,5,0.0,69.6,0,0
2026-03-31,R0085,Kadapa,B,cotton,162942,55,6,0.0,71.4,0,0
2026-04-01,R0085,Kadapa,B,cotton,162942,55,7,0.0,70.8,0,0
2026-04-02,R0085,Kadapa,B,cotton,162942,55,8,0.0,70.2,0,0
2026-04-03,R0085,Kadapa,B,cotton,162942,55,9,0.0,68.2,1,0
2026-04-04,R0085,Kadapa,B,cotton,162942,55,10,0.0,68.5,1,0
2026-04-05,R0085,Kadapa,B,cotton,162942,55,0,0.0,68.7,1,0
2026-04-06,R0085,Kadapa,B,cotton,162942,55,1,0.0,69.3,1,0
2026-04-07,R0085,Kadapa,B,cotton,162942,55,2,0.0,65.3,1,0
2026-04-08,R0085,Kadapa,B,cotton,162942,55,3,0.0,65.8,1,0
2026-04-09,R0085,Kadapa,B,cotton,162942,55,4,4.3,65.6,1,0
2026-04-10,R0085,Kadapa,B,cotton,162942,55,5,4.3,66.6,1,0
2026-04-11,R0085,Kadapa,B,cotton,162942,55,6,4.3,66.2,1,0
2026-04-12,R0085,Kadapa,B,cotton,162942,55,7,4.3,66.0,1,0
2026-04-13,R0085,Kadapa,B,cotton,162942,55,8,4.3,65.4,1,0
2026-04-14,R0085,Kadapa,B,cotton,162942,55,9,14.7,68.0,1,0
2026-04-15,R0085,Kadapa,B,cotton,162942,55,10,14.7,69.2,1,0
2026-04-16,R0085,Kadapa,B,cotton,162942,55,11,10.4,69.5,1,0
2026-04-17,R0085,Kadapa,B,cotton,162942,55,12,10.4,69.8,1,0
2026-04-18,R0085,Kadapa,B,cotton,162942,55,13,10.4,70.4,0,0
2026-04-19,R0085,Kadapa,B,cotton,162942,55,14,10.4,71.4,0,0
2026-04-20,R0085,Kadapa,B,cotton,162942,55,15,10.4,72.2,0,0
2026-04-21,R0085,Kadapa,B,cotton,162942,55,16,0.0,73.3,0,0
2026-04-22,R0085,Kadapa,B,cotton,162942,55,17,0.0,71.4,0,0
2026-04-23,R0085,Kadapa,B,cotton,162942,55,18,0.0,71.9,0,0
2026-04-24,R0085,Kadapa,B,cotton,162942,55,19,0.0,72.1,0,0
2026-04-25,R0085,Kadapa,B,cotton,162942,55,20,0.0,72.8,0,0
2026-04-26,R0085,Kadapa,B,cotton,162942,55,21,0.0,72.2,0,0
2026-04-27,R0085,Kadapa,B,cotton,162942,55,22,0.0,72.9,0,0
2026-04-28,R0085,Kadapa,B,cotton,162942,55,23,0.0,70.4,0,0
2026-04-29,R0085,Kadapa,B,cotton,162942,55,24,0.0,71.4,0,0
2026-04-30,R0085,Kadapa,B,cotton,162942,55,25,0.0,71.3,0,0
2026-05-01,R0085,Kadapa,B,cotton,162942,55,26,0.0,72.6,0,0
2026-05-02,R0085,Kadapa,B,cotton,162942,55,27,0.0,74.1,0,0
2026-05-03,R0085,Kadapa,B,cotton,162942,55,28,9.2,74.0,0,0
2026-05-04,R0085,Kadapa,B,cotton,162942,55,29,9.2,73.3,0,0
2026-05-05,R0085,Kadapa,B,cotton,162942,55,30,11.6,75.6,0,0
2026-05-06,R0085,Kadapa,B,cotton,162942,55,31,11.6,73.8,0,0
2026-05-07,R0085,Kadapa,B,cotton,162942,55,32,11.6,75.9,0,0
2026-05-08,R0085,Kadapa,B,cotton,162942,55,33,22.1,74.8,0,0
2026-05-09,R0085,Kadapa,B,cotton,162942,55,34,22.1,72.4,0,0
2026-05-10,R0085,Kadapa,B,cotton,162942,55,35,12.9,73.5,0,0
2026-05-11,R0085,Kadapa,B,cotton,162942,55,36,12.9,73.5,0,0
2026-05-12,R0085,Kadapa,B,cotton,162942,55,37,10.5,72.7,0,0
2026-05-13,R0085,Kadapa,B,cotton,162942,55,38,10.5,74.4,0,0
2026-05-14,R0085,Kadapa,B,cotton,162942,55,39,10.5,73.7,0,0
2026-05-15,R0085,Kadapa,B,cotton,162942,55,40,0.0,74.9,0,0
2026-05-16,R0085,Kadapa,B,cotton,162942,55,41,0.0,76.3,0,0
2026-05-17,R0085,Kadapa,B,cotton,162942,55,42,0.0,76.9,0,0
2026-05-18,R0085,Kadapa,B,cotton,162942,55,43,0.0,77.6,0,0
2026-05-19,R0085,Kadapa,B,cotton,162942,55,44,0.0,78.3,0,0
2026-05-20,R0085,Kadapa,B,cotton,162942,55,45,0.0,81.2,0,0
2026-05-21,R0085,Kadapa,B,cotton,162942,55,46,0.0,80.7,0,0
2026-05-22,R0085,Kadapa,B,cotton,162942,55,47,1.1,80.2,0,0
2026-03-24,R0086,Kadapa,B,chilli,161247,54,51,0.0,66.3,0,0
2026-03-25,R0086,Kadapa,B,chilli,161247,54,51,0.0,67.0,0,0
2026-03-26,R0086,Kadapa,B,chilli,161247,54,51,0.0,69.0,0,0
2026-03-27,R0086,Kadapa,B,chilli,161247,54,51,0.0,69.6,0,0
2026-03-28,R0086,Kadapa,B,chilli,161247,54,51,0.0,71.1,0,0
2026-03-29,R0086,Kadapa,B,chilli,161247,54,51,0.0,70.8,0,0
2026-03-30,R0086,Kadapa,B,chilli,161247,54,51,0.0,69.6,0,0
2026-03-31,R0086,Kadapa,B,chilli,161247,54,51,0.0,71.4,0,0
2026-04-01,R0086,Kadapa,B,chilli,161247,54,51,0.0,70.8,0,0
2026-04-02,R0086,Kadapa,B,chilli,161247,54,51,0.0,70.2,0,0
2026-04-03,R0086,Kadapa,B,chilli,161247,54,0,0.0,68.2,1,0
2026-04-04,R0086,Kadapa,B,chilli,161247,54,1,0.0,68.5,1,0
2026-04-05,R0086,Kadapa,B,chilli,161247,54,2,0.0,68.7,1,0
2026-04-06,R0086,Kadapa,B,chilli,161247,54,3,0.0,69.3,1,0
2026-04-07,R0086,Kadapa,B,chilli,161247,54,4,0.0,65.3,1,0
2026-04-08,R0086,Kadapa,B,chilli,161247,54,5,0.0,65.8,1,0
2026-04-09,R0086,Kadapa,B,chilli,161247,54,6,4.3,65.6,1,0
2026-04-10,R0086,Kadapa,B,chilli,161247,54,7,4.3,66.6,1,0
2026-04-11,R0086,Kadapa,B,chilli,161247,54,8,4.3,66.2,1,0
2026-04-12,R0086,Kadapa,B,chilli,161247,54,9,4.3,66.0,1,0
2026-04-13,R0086,Kadapa,B,chilli,161247,54,10,4.3,65.4,1,0
2026-04-14,R0086,Kadapa,B,chilli,161247,54,11,14.7,68.0,1,0
2026-04-15,R0086,Kadapa,B,chilli,161247,54,12,14.7,69.2,1,0
2026-04-16,R0086,Kadapa,B,chilli,161247,54,13,10.4,69.5,1,0
2026-04-17,R0086,Kadapa,B,chilli,161247,54,14,10.4,69.8,1,0
2026-04-18,R0086,Kadapa,B,chilli,161247,54,15,10.4,70.4,0,0
2026-04-19,R0086,Kadapa,B,chilli,161247,54,16,10.4,71.4,0,0
2026-04-20,R0086,Kadapa,B,chilli,161247,54,17,10.4,72.2,0,0
2026-04-21,R0086,Kadapa,B,chilli,161247,54,18,0.0,73.3,0,0
2026-04-22,R0086,Kadapa,B,chilli,161247,54,19,0.0,71.4,0,0
2026-04-23,R0086,Kadapa,B,chilli,161247,54,20,0.0,71.9,0,0
2026-04-24,R0086,Kadapa,B,chilli,161247,54,21,0.0,72.1,0,1
2026-04-25,R0086,Kadapa,B,chilli,161247,54,22,0.0,72.8,0,1
2026-04-26,R0086,Kadapa,B,chilli,161247,54,23,0.0,72.2,0,1
2026-04-27,R0086,Kadapa,B,chilli,161247,54,24,0.0,72.9,0,1
2026-04-28,R0086,Kadapa,B,chilli,161247,54,25,0.0,70.4,0,1
2026-04-29,R0086,Kadapa,B,chilli,161247,54,26,0.0,71.4,0,1
2026-04-30,R0086,Kadapa,B,chilli,161247,54,27,0.0,71.3,0,1
2026-05-01,R0086,Kadapa,B,chilli,161247,54,0,0.0,72.6,0,0
2026-05-02,R0086,Kadapa,B,chilli,161247,54,1,0.0,74.1,0,0
2026-05-03,R0086,Kadapa,B,chilli,161247,54,2,9.2,74.0,0,0
2026-05-04,R0086,Kadapa,B,chilli,161247,54,3,9.2,73.3,0,0
2026-05-05,R0086,Kadapa,B,chilli,161247,54,4,11.6,75.6,0,0
2026-05-06,R0086,Kadapa,B,chilli,161247,54,5,11.6,73.8,0,0
2026-05-07,R0086,Kadapa,B,chilli,161247,54,6,11.6,75.9,0,0
2026-05-08,R0086,Kadapa,B,chilli,161247,54,7,22.1,74.8,0,0
2026-05-09,R0086,Kadapa,B,chilli,161247,54,8,22.1,72.4,0,0
2026-05-10,R0086,Kadapa,B,chilli,161247,54,9,12.9,73.5,0,0
2026-05-11,R0086,Kadapa,B,chilli,161247,54,10,12.9,73.5,0,0
2026-05-12,R0086,Kadapa,B,chilli,161247,54,11,10.5,72.7,0,0
2026-05-13,R0086,Kadapa,B,chilli,161247,54,12,10.5,74.4,0,0
2026-05-14,R0086,Kadapa,B,chilli,161247,54,13,10.5,73.7,0,0
2026-05-15,R0086,Kadapa,B,chilli,161247,54,14,0.0,74.9,0,0
2026-05-16,R0086,Kadapa,B,chilli,161247,54,15,0.0,76.3,0,0
2026-05-17,R0086,Kadapa,B,chilli,161247,54,16,0.0,76.9,0,0
2026-05-18,R0086,Kadapa,B,chilli,161247,54,17,0.0,77.6,0,0
2026-05-19,R0086,Kadapa,B,chilli,161247,54,18,0.0,78.3,0,0
2026-05-20,R0086,Kadapa,B,chilli,161247,54,19,0.0,81.2,0,0
2026-05-21,R0086,Kadapa,B,chilli,161247,54,0,0.0,80.7,0,0
2026-05-22,R0086,Kadapa,B,chilli,161247,54,1,1.1,80.2,0,0
2026-03-24,R0087,Kadapa,A,maize,213477,76,13,0.0,66.3,0,0
2026-03-25,R0087,Kadapa,A,maize,213477,76,14,0.0,67.0,0,0
2026-03-26,R0087,Kadapa,A,maize,213477,76,15,0.0,69.0,0,0
2026-03-27,R0087,Kadapa,A,maize,213477,76,16,0.0,69.6,0,0
2026-03-28,R0087,Kadapa,A,maize,213477,76,17,0.0,71.1,0,0
2026-03-29,R0087,Kadapa,A,maize,213477,76,18,0.0,70.8,0,0
2026-03-30,R0087,Kadapa,A,maize,213477,76,0,0.0,69.6,0,0
2026-03-31,R0087,Kadapa,A,maize,213477,76,1,0.0,71.4,0,0
2026-04-01,R0087,Kadapa,A,maize,213477,76,2,0.0,70.8,0,0
2026-04-02,R0087,Kadapa,A,maize,213477,76,3,0.0,70.2,0,0
2026-04-03,R0087,Kadapa,A,maize,213477,76,4,0.0,68.2,1,0
2026-04-04,R0087,Kadapa,A,maize,213477,76,5,0.0,68.5,1,0
2026-04-05,R0087,Kadapa,A,maize,213477,76,0,0.0,68.7,1,0
2026-04-06,R0087,Kadapa,A,maize,213477,76,1,0.0,69.3,1,0
2026-04-07,R0087,Kadapa,A,maize,213477,76,2,0.0,65.3,1,0
2026-04-08,R0087,Kadapa,A,maize,213477,76,3,0.0,65.8,1,0
2026-04-09,R0087,Kadapa,A,maize,213477,76,4,4.3,65.6,1,0
2026-04-10,R0087,Kadapa,A,maize,213477,76,5,4.3,66.6,1,0
2026-04-11,R0087,Kadapa,A,maize,213477,76,6,4.3,66.2,1,0
2026-04-12,R0087,Kadapa,A,maize,213477,76,7,4.3,66.0,1,0
2026-04-13,R0087,Kadapa,A,maize,213477,76,8,4.3,65.4,1,0
2026-04-14,R0087,Kadapa,A,maize,213477,76,9,14.7,68.0,1,0
2026-04-15,R0087,Kadapa,A,maize,213477,76,10,14.7,69.2,1,0
2026-04-16,R0087,Kadapa,A,maize,213477,76,11,10.4,69.5,1,0
2026-04-17,R0087,Kadapa,A,maize,213477,76,12,10.4,69.8,1,0
2026-04-18,R0087,Kadapa,A,maize,213477,76,13,10.4,70.4,0,0
2026-04-19,R0087,Kadapa,A,maize,213477,76,14,10.4,71.4,0,0
2026-04-20,R0087,Kadapa,A,maize,213477,76,15,10.4,72.2,0,0
2026-04-21,R0087,Kadapa,A,maize,213477,76,16,0.0,73.3,0,0
2026-04-22,R0087,Kadapa,A,maize,213477,76,17,0.0,71.4,0,0
2026-04-23,R0087,Kadapa,A,maize,213477,76,18,0.0,71.9,0,0
2026-04-24,R0087,Kadapa,A,maize,213477,76,0,0.0,72.1,0,0
2026-04-25,R0087,Kadapa,A,maize,213477,76,1,0.0,72.8,0,0
2026-04-26,R0087,Kadapa,A,maize,213477,76,2,0.0,72.2,0,0
2026-04-27,R0087,Kadapa,A,maize,213477,76,3,0.0,72.9,0,0
2026-04-28,R0087,Kadapa,A,maize,213477,76,4,0.0,70.4,0,0
2026-04-29,R0087,Kadapa,A,maize,213477,76,5,0.0,71.4,0,0
2026-04-30,R0087,Kadapa,A,maize,213477,76,6,0.0,71.3,0,0
2026-05-01,R0087,Kadapa,A,maize,213477,76,7,0.0,72.6,0,0
2026-05-02,R0087,Kadapa,A,maize,213477,76,8,0.0,74.1,0,0
2026-05-03,R0087,Kadapa,A,maize,213477,76,9,9.2,74.0,0,0
2026-05-04,R0087,Kadapa,A,maize,213477,76,10,9.2,73.3,0,0
2026-05-05,R0087,Kadapa,A,maize,213477,76,11,11.6,75.6,0,1
2026-05-06,R0087,Kadapa,A,maize,213477,76,12,11.6,73.8,0,1
2026-05-07,R0087,Kadapa,A,maize,213477,76,13,11.6,75.9,0,1
2026-05-08,R0087,Kadapa,A,maize,213477,76,14,22.1,74.8,0,1
2026-05-09,R0087,Kadapa,A,maize,213477,76,15,22.1,72.4,0,1
2026-05-10,R0087,Kadapa,A,maize,213477,76,16,12.9,73.5,0,1
2026-05-11,R0087,Kadapa,A,maize,213477,76,17,12.9,73.5,0,1
2026-05-12,R0087,Kadapa,A,maize,213477,76,0,10.5,72.7,0,0
2026-05-13,R0087,Kadapa,A,maize,213477,76,1,10.5,74.4,0,0
2026-05-14,R0087,Kadapa,A,maize,213477,76,2,10.5,73.7,0,0
2026-05-15,R0087,Kadapa,A,maize,213477,76,3,0.0,74.9,0,0
2026-05-16,R0087,Kadapa,A,maize,213477,76,4,0.0,76.3,0,0
2026-05-17,R0087,Kadapa,A,maize,213477,76,5,0.0,76.9,0,0
2026-05-18,R0087,Kadapa,A,maize,213477,76,6,0.0,77.6,0,0
2026-05-19,R0087,Kadapa,A,maize,213477,76,7,0.0,78.3,0,0
2026-05-20,R0087,Kadapa,A,maize,213477,76,8,0.0,81.2,0,0
2026-05-21,R0087,Kadapa,A,maize,213477,76,9,0.0,80.7,0,0
2026-05-22,R0087,Kadapa,A,maize,213477,76,10,1.1,80.2,0,0
2026-03-24,R0088,Kadapa,A,maize,346225,74,21,0.0,66.3,0,1
2026-03-25,R0088,Kadapa,A,maize,346225,74,22,0.0,67.0,0,1
2026-03-26,R0088,Kadapa,A,maize,346225,74,0,0.0,69.0,0,0
2026-03-27,R0088,Kadapa,A,maize,346225,74,1,0.0,69.6,0,0
2026-03-28,R0088,Kadapa,A,maize,346225,74,2,0.0,71.1,0,0
2026-03-29,R0088,Kadapa,A,maize,346225,74,3,0.0,70.8,0,0
2026-03-30,R0088,Kadapa,A,maize,346225,74,4,0.0,69.6,0,0
2026-03-31,R0088,Kadapa,A,maize,346225,74,5,0.0,71.4,0,0
2026-04-01,R0088,Kadapa,A,maize,346225,74,6,0.0,70.8,0,0
2026-04-02,R0088,Kadapa,A,maize,346225,74,7,0.0,70.2,0,0
2026-04-03,R0088,Kadapa,A,maize,346225,74,8,0.0,68.2,1,0
2026-04-04,R0088,Kadapa,A,maize,346225,74,9,0.0,68.5,1,0
2026-04-05,R0088,Kadapa,A,maize,346225,74,10,0.0,68.7,1,0
2026-04-06,R0088,Kadapa,A,maize,346225,74,11,0.0,69.3,1,0
2026-04-07,R0088,Kadapa,A,maize,346225,74,12,0.0,65.3,1,0
2026-04-08,R0088,Kadapa,A,maize,346225,74,13,0.0,65.8,1,0
2026-04-09,R0088,Kadapa,A,maize,346225,74,14,4.3,65.6,1,0
2026-04-10,R0088,Kadapa,A,maize,346225,74,0,4.3,66.6,1,0
2026-04-11,R0088,Kadapa,A,maize,346225,74,1,4.3,66.2,1,0
2026-04-12,R0088,Kadapa,A,maize,346225,74,2,4.3,66.0,1,0
2026-04-13,R0088,Kadapa,A,maize,346225,74,3,4.3,65.4,1,0
2026-04-14,R0088,Kadapa,A,maize,346225,74,4,14.7,68.0,1,0
2026-04-15,R0088,Kadapa,A,maize,346225,74,5,14.7,69.2,1,0
2026-04-16,R0088,Kadapa,A,maize,346225,74,6,10.4,69.5,1,0
2026-04-17,R0088,Kadapa,A,maize,346225,74,7,10.4,69.8,1,0
2026-04-18,R0088,Kadapa,A,maize,346225,74,8,10.4,70.4,0,0
2026-04-19,R0088,Kadapa,A,maize,346225,74,9,10.4,71.4,0,0
2026-04-20,R0088,Kadapa,A,maize,346225,74,10,10.4,72.2,0,0
2026-04-21,R0088,Kadapa,A,maize,346225,74,11,0.0,73.3,0,0
2026-04-22,R0088,Kadapa,A,maize,346225,74,12,0.0,71.4,0,0
2026-04-23,R0088,Kadapa,A,maize,346225,74,13,0.0,71.9,0,0
2026-04-24,R0088,Kadapa,A,maize,346225,74,14,0.0,72.1,0,0
2026-04-25,R0088,Kadapa,A,maize,346225,74,15,0.0,72.8,0,0
2026-04-26,R0088,Kadapa,A,maize,346225,74,16,0.0,72.2,0,0
2026-04-27,R0088,Kadapa,A,maize,346225,74,17,0.0,72.9,0,0
2026-04-28,R0088,Kadapa,A,maize,346225,74,18,0.0,70.4,0,0
2026-04-29,R0088,Kadapa,A,maize,346225,74,19,0.0,71.4,0,0
2026-04-30,R0088,Kadapa,A,maize,346225,74,20,0.0,71.3,0,0
2026-05-01,R0088,Kadapa,A,maize,346225,74,21,0.0,72.6,0,0
2026-05-02,R0088,Kadapa,A,maize,346225,74,22,0.0,74.1,0,0
2026-05-03,R0088,Kadapa,A,maize,346225,74,23,9.2,74.0,0,0
2026-05-04,R0088,Kadapa,A,maize,346225,74,24,9.2,73.3,0,0
2026-05-05,R0088,Kadapa,A,maize,346225,74,25,11.6,75.6,0,0
2026-05-06,R0088,Kadapa,A,maize,346225,74,26,11.6,73.8,0,1
2026-05-07,R0088,Kadapa,A,maize,346225,74,27,11.6,75.9,0,1
2026-05-08,R0088,Kadapa,A,maize,346225,74,28,22.1,74.8,0,1
2026-05-09,R0088,Kadapa,A,maize,346225,74,29,22.1,72.4,0,1
2026-05-10,R0088,Kadapa,A,maize,346225,74,30,12.9,73.5,0,1
